id,url,nombre,precio,precio_por,marca,categoria,imagen
prod64101,https://www.carrefour.es/supermercado/protege-slips-plus-large-carefree-64-ud/R-prod64101/p,Protege slips plus large Carefree 64 ud.,4.15,0.06 €/ud,,Protege Slip,https://static.carrefour.es/hd_350x_/img_pim_food/200764_00_1.jpg
594301549,https://www.carrefour.es/supermercado/protegeslip-cotton-feel-normal-sin-fragancia-carefree-76-ud/R-594301549/p,Protegeslip cotton feel normal sin fragancia Carefree 76 ud.,3.65,0.05 €/ud,,Protege Slip,https://static.carrefour.es/hd_350x_/img_pim_food/347894_00_1.jpg
prod80887,https://www.carrefour.es/supermercado/protegeslip-tanga-carrefour-30-ud/R-prod80887/p,Protegeslip Tanga Carrefour 30 ud.,1.26,0.04 €/ud,Carrefour,Protege Slip,https://static.carrefour.es/hd_350x_/img_pim_food/612498_00_1.jpg
521000560,https://www.carrefour.es/supermercado/protegeslip-normal-sin-fragancia-carefree-56-ud/R-521000560/p,Protegeslip normal sin fragancia Carefree 56 ud.,3.05,0.05 €/ud,,Protege Slip,https://static.carrefour.es/hd_350x_/img_pim_food/698304_00_1.jpg
521000566,https://www.carrefour.es/supermercado/protegeslip-adapt-evax-30-ud/R-521000566/p,Protegeslip Adapt Evax 30 ud.,3.09,0.10 €/ud,,Protege Slip,https://static.carrefour.es/hd_350x_/img_pim_food/637464_00_1.jpg
521000556,https://www.carrefour.es/supermercado/protegeslip-cotton-flexiform-sin-fragancia-carefree-56-ud/R-521000556/p,Protegeslip cotton flexiform sin fragancia Carefree 56 ud.,3.99,0.07 €/ud,,Protege Slip,https://static.carrefour.es/hd_350x_/img_pim_food/691108_00_1.jpg
prod730990,https://www.carrefour.es/supermercado/protegeslip-normal-fresh-en-bolsitas-evax-40-ud/R-prod730990/p,Protegeslip normal fresh en bolsitas Evax 40 ud.,2.59,0.06 €/ud,,Protege Slip,https://static.carrefour.es/hd_350x_/img_pim_food/855642_00_1.jpg
fprod1410113,https://www.carrefour.es/supermercado/protegeslip-normal-multiforma-evax-58-ud/R-fprod1410113/p,Protegeslip normal multiforma Evax 58 ud.,3.89,0.07 €/ud,,Protege Slip,https://static.carrefour.es/hd_350x_/img_pim_food/361517_00_1.jpg
615201728,https://www.carrefour.es/supermercado/protegeslip-cottonlike-normal-evax-100-ud/R-615201728/p,Protegeslip Cottonlike normal Evax 100 ud.,5.39,0.05 €/ud,,Protege Slip,https://static.carrefour.es/hd_350x_/img_pim_food/637194_00_1.jpg
864802167,https://www.carrefour.es/supermercado/protegeslip-normal-carrefour-30-ud/R-864802167/p,Protegeslip normal Carrefour 30 ud.,2.09,0.07 €/ud,Carrefour,Protege Slip,https://static.carrefour.es/hd_350x_/img_pim_food/153479_00_1.jpg
VC4AECOMM-570008,https://www.carrefour.es/supermercado/protegeslip-multiforma-frescor-perfume-sintetico-carrefour-30-ud/R-VC4AECOMM-570008/p,Protegeslip multiforma frescor perfume sintético Carrefour 30 ud.,2.05,0.07 €/ud,Carrefour,Protege Slip,https://static.carrefour.es/hd_350x_/img_pim_food/570008_00_1.jpg
782418272,https://www.carrefour.es/supermercado/evax-salvaslip-normal-2x70/R-782418272/p,EVAX SALVASLIP NORMAL 2X70,6.99,0.05 €/ud,,Protege Slip,https://static.carrefour.es/hd_350x_/img_pim_food/867919_00_1.jpg
VC4AECOMM-496116,https://www.carrefour.es/supermercado/protegeslip-grande-negras-soft-carrefour-30-ud/R-VC4AECOMM-496116/p,Protegeslip grande negras Soft Carrefour 30 ud.,2.25,0.07 €/ud,Carrefour,Protege Slip,https://static.carrefour.es/hd_350x_/img_pim_food/496116_00_1.jpg
692602468,https://www.carrefour.es/supermercado/crema-de-manos-concentrada-con-perfume-neutrogena-2-unidades-50-ml/R-692602468/p,Crema de manos concentrada con perfume Neutrogena 2 unidades 50 ml.,9.9,9.90 €/100ml,,Crema de Manos,https://static.carrefour.es/hd_350x_/img_pim_food/026951_00_1.jpg
VC4AECOMM-610222,https://www.carrefour.es/supermercado/crema-de-manos-reparadora-cerave-50-ml/R-VC4AECOMM-610222/p,Crema de manos reparadora Cerave 50 ml.,5.29,10.58 €/100ml,,Crema de Manos,https://static.carrefour.es/hd_350x_/img_pim_food/610222_00_1.jpg
prod490134,https://www.carrefour.es/supermercado/crema-de-manos-urea-repair-plus-eucerin-pack-de-2-unidades-de-75-ml/R-prod490134/p,Crema de manos Urea Repair Plus Eucerin pack de 2 unidades de 75 ml.,11.65,7.77 €/100ml,,Crema de Manos,https://static.carrefour.es/hd_350x_/img_pim_food/830703_00_1.jpg
590507808,https://www.carrefour.es/supermercado/crema-de-manos-concentrada-sin-perfume-alivio-inmediato-para-manos-secas-neutrogena-50-ml/R-590507808/p,Crema de manos concentrada sin perfume alivio inmediato para manos secas Neutrogena 50 ml.,8.15,16.30 €/100ml,,Crema de Manos,https://static.carrefour.es/hd_350x_/img_pim_food/543757_00_1.jpg
prod490079,https://www.carrefour.es/supermercado/crema-de-manos-ph5-eucerin-pack-de-2-unidades-de-75-ml/R-prod490079/p,Crema de manos pH5 Eucerin pack de 2 unidades de 75 ml.,11.19,7.46 €/100ml,,Crema de Manos,https://static.carrefour.es/hd_350x_/img_pim_food/830612_00_1.jpg
730287273,https://www.carrefour.es/supermercado/crema-de-manos-concentrada-50-ml-labial-spf-20-1-ud-formula-noruega-neutrogena/R-730287273/p,Crema de manos concentrada 50 ml + labial SPF 20 1 ud. Fórmula Noruega Neutrogena ,9.75,9.75 €/ud,,Crema de Manos,https://static.carrefour.es/hd_350x_/img_pim_food/680426_00_1.jpg
fprod1220159,https://www.carrefour.es/supermercado/crema-de-manos-working-hands-okeeffes-96-g/R-fprod1220159/p,Crema de manos Working Hands O'Keeffe's 96 g.,11.85,12.34 €/100g,,Crema de Manos,https://static.carrefour.es/hd_350x_/img_pim_food/272533_00_1.jpg
804031637,https://www.carrefour.es/supermercado/crema-de-manos-elasticidad-intensa-spf20-neutrogena-75-ml/R-804031637/p,Crema de manos elasticidad intensa SPF20 Neutrogena 75 ml.,10.75,14.33 €/100ml,,Crema de Manos,https://static.carrefour.es/hd_350x_/img_pim_food/903873_00_1.jpg
521001377,https://www.carrefour.es/supermercado/papel-de-aluminio-albal-30-metros/R-521001377/p,Papel de aluminio Albal 30 metros.,4.95,0.16 €/m,,Papel de Aluminio,https://static.carrefour.es/hd_350x_/img_pim_food/007736_00_1.jpg
546102392,https://www.carrefour.es/supermercado/papel-de-aluminio-albal-50-metros/R-546102392/p,Papel de aluminio Albal 50 metros.,8.25,0.16 €/m,,Papel de Aluminio,https://static.carrefour.es/hd_350x_/img_pim_food/219781_00_1.jpg
VC4AECOMM-196224,https://www.carrefour.es/supermercado/papel-freidora-de-aire-tipo-molde-fami-50-ud/R-VC4AECOMM-196224/p,Papel freidora de aire tipo molde Fami 50 ud.,5.59,0.11 €/ud,,Papel de Aluminio,https://static.carrefour.es/hd_350x_/img_pim_food/196224_00_1.jpg
785509643,https://www.carrefour.es/supermercado/manos-de-cerdo-carrefour-al-vacio-500-g/R-785509643/p,Manos de cerdo Carrefour al vacío 500 g,3.09,6.19 €/kg,Carrefour,Casquería,https://static.carrefour.es/hd_350x_/img_pim_food/876055_00_1.jpg
782401303,https://www.carrefour.es/supermercado/oreja-de-cerdo-carrefour-el-mercado-200-g-aprox/R-782401303/p,Oreja de Cerdo Carrefour El Mercado 200 g aprox,1.42,7.09 €/kg,Carrefour,Casquería,https://static.carrefour.es/hd_350x_/img_pim_food/867509_00_1.jpg
607902116,https://www.carrefour.es/supermercado/higado-de-ternera-fileteado-carnicas-meca-550-g/R-607902116/p,Hígado de ternera fileteado Cárnicas Meca 550 g,5.05,9.19 €/kg,,Casquería,https://static.carrefour.es/hd_350x_/img_pim_food/289094_00_1.jpg
782401293,https://www.carrefour.es/supermercado/tocino-de-lomo-de-cerdo-carrefour-200-g-aprox/R-782401293/p,Tocino de lomo de cerdo Carrefour 200 g aprox,0.99,4.95 €/kg,Carrefour,Casquería,https://static.carrefour.es/hd_350x_/img_pim_food/867503_00_1.jpg
607902124,https://www.carrefour.es/supermercado/callos-de-ternera-limpios-sin-pata-carnicas-meca-500-g-aprox/R-607902124/p,Callos de ternera limpios sin pata Cárnicas Meca 500 g aprox,4.47,8.95 €/kg,,Casquería,https://static.carrefour.es/hd_350x_/img_pim_food/289109_00_1.jpg
782401279,https://www.carrefour.es/supermercado/rabo-de-cerdo-elpozo-al-vacio-400-g-aprox/R-782401279/p,Rabo de cerdo ElPozo al vacío 400 g aprox,1.98,4.95 €/kg,,Casquería,https://static.carrefour.es/hd_350x_/img_pim_food/867469_00_1.jpg
prod73564,https://www.carrefour.es/supermercado/mollejas-de-ternera-enteras-carnicas-meca-1-kg-aprox/R-prod73564/p,Mollejas de ternera enteras Cárnicas Meca 1 kg aprox,11.89,11.89 €/kg,,Casquería,https://static.carrefour.es/hd_350x_/img_pim_food/289095_00_1.jpg
608101771,https://www.carrefour.es/supermercado/higado-de-cordero-carnicas-meca-400-g/R-608101771/p,Hígado de cordero Cárnicas Meca 400 g,4.32,10.79 €/kg,,Casquería,https://static.carrefour.es/hd_350x_/img_pim_food/283971_00_1.jpg
VC4AECOMM-447843,https://www.carrefour.es/supermercado/maquinillas-desechables-para-mujer-2-hojas-10-ud/R-VC4AECOMM-447843/p,Maquinillas desechables para mujer 2 hojas 10 ud.,1.25,0.12 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/447843_00_1.jpg
VC4AECOMM-484679,https://www.carrefour.es/supermercado/maquinillas-desechables-para-hombre-2-hojas-technic2-carrefour-men-10-ud/R-VC4AECOMM-484679/p,Maquinillas desechables para hombre 2 hojas Technic2 Carrefour Men 10 ud.,1.85,0.18 €/ud,Carrefour,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/484679_00_1.jpg
605301895,https://www.carrefour.es/supermercado/desechable-blue3-piel-sensible-gillette-4-ud/R-605301895/p,Desechable Blue3 Piel Sensible Gillette 4 ud.,6.15,1.54 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/303294_00_1.jpg
521000894,https://www.carrefour.es/supermercado/maquinillas-desechable-para-hombre-blue-ii-gillette-15-ud/R-521000894/p,Maquinillas desechable para hombre Blue II Gillette 15 ud.,7.99,0.53 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/037307_00_1.jpg
521009116,https://www.carrefour.es/supermercado/maquinillas-depilatorias-desechables-con-aceite-infantil-y-aloe-blue-ii-plus-gillette-5-ud/R-521009116/p,Maquinillas depilatorias desechables con aceite infantil y aloe Blue II Plus Gillette 5 ud.,3.29,0.66 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/483599_00_1.jpg
prod880042,https://www.carrefour.es/supermercado/maquinillas-desechables-action-3-bic-4-ud/R-prod880042/p,Maquinillas desechables Action 3 Bic 4 ud.,2.65,0.66 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/986252_00_1.jpg
VC4AECOMM-017719,https://www.carrefour.es/supermercado/maquinillas-desechables-piel-sensible-sensor3-gillette-8-ud/R-VC4AECOMM-017719/p,Maquinillas desechables piel sensible Sensor3 Gillette 8 ud.,10.85,1.36 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/017719_00_1.jpg
840300713,https://www.carrefour.es/supermercado/maquinillas-desechables-flex-3-classic-bic-4-ud/R-840300713/p,Maquinillas desechables Flex 3 Classic Bic 4 ud.,4.89,1.22 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/978263_00_1.jpg
VC4AECOMM-479075,https://www.carrefour.es/supermercado/maquinillas-desechables-para-hombre-3-hojas-carrefour-men-8-ud/R-VC4AECOMM-479075/p,Maquinillas desechables para hombre 3 hojas Carrefour Men 8 ud.,3.65,0.46 €/ud,Carrefour,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/479075_00_1.jpg
VC4AECOMM-337951,https://www.carrefour.es/supermercado/maquinilla-desechable-para-hombre-smooth-blue3-gillette-8-ud/R-VC4AECOMM-337951/p,Maquinilla desechable para hombre smooth Blue3 Gillette  8 ud.,10.35,1.29 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/337951_00_1.jpg
prod1120503,https://www.carrefour.es/supermercado/maquinillas-desechables-flex-3-bic-4-ud/R-prod1120503/p,Maquinillas desechables Flex 3 Bic 4 ud.,6.35,1.06 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/171210_00_1.jpg
521000890,https://www.carrefour.es/supermercado/desechable-blue-ii-fija-gillette-10-ud/R-521000890/p,Desechable Blue II fija Gillette 10 ud.,6.45,0.64 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/001147_00_1.jpg
VC4AECOMM-632343,https://www.carrefour.es/supermercado/recambios-maquinilla-venus-comfortglide-breeze-gillette-4-ud/R-VC4AECOMM-632343/p,Recambios maquinilla Venus Comfortglide Breeze Gillette 4 ud.,11.09,2.77 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/632343_00_1.jpg
521000928,https://www.carrefour.es/supermercado/maquinillas-desechables-sensor3-comfort-gillette-3-ud/R-521000928/p,Maquinillas desechables Sensor3 Comfort Gillette 3 ud.,5.19,1.30 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/504017_00_1.jpg
VC4AECOMM-629238,https://www.carrefour.es/supermercado/recambios-maquinilla-mach3-gillette-6-ud/R-VC4AECOMM-629238/p,Recambios maquinilla Mach3 Gillette 6 ud.,18.35,3.06 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/629238_00_1.jpg
VC4AECOMM-484667,https://www.carrefour.es/supermercado/maquinillas-desechables-para-hombre-2-hojas-technic2-carrefour-men-20-ud/R-VC4AECOMM-484667/p,Maquinillas desechables para hombre 2 hojas Technic2 Carrefour Men 20 ud.,3.65,0.18 €/ud,Carrefour,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/484667_00_1.jpg
VC4AECOMM-017732,https://www.carrefour.es/supermercado/maquinillas-desechables-para-hombre-sensor3-cool-gillette-8-ud/R-VC4AECOMM-017732/p,Maquinillas desechables para hombre Sensor3 Cool Gillette 8 ud.,12.25,1.53 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/017732_00_1.jpg
VC4AECOMM-484601,https://www.carrefour.es/supermercado/recambios-maquinilla-para-hombre-pieles-sensibles-5-hojas-perfect-5-carrefour-men-4-ud/R-VC4AECOMM-484601/p,Recambios maquinilla para hombre pieles sensibles 5 hojas Perfect 5 Carrefour Men 4 ud.,4.39,1.10 €/ud,Carrefour,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/484601_00_1.jpg
521000930,https://www.carrefour.es/supermercado/maquinilla-afeitar-desechable-triple-hoja-xtreme-iii-wilkinson-8-ud/R-521000930/p,Maquinilla afeitar desechable triple hoja Xtreme III Wilkinson 8 ud.,11.5,1.44 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/346234_00_1.jpg
VC4AECOMM-104178,https://www.carrefour.es/supermercado/maquinilla-fusion5-gillette-recambio-5-ud/R-VC4AECOMM-104178/p,Maquinilla Fusion5 Gillette + Recambio 5 ud.,24.4,24.40 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/104178_00_1.jpg
VC4AECOMM-476942,https://www.carrefour.es/supermercado/maquinillas-desechables-para-hombre-4-hojas-carrefour-men-3-ud/R-VC4AECOMM-476942/p,Maquinillas desechables para hombre 4 hojas Carrefour Men 3 ud.,3.39,1.13 €/ud,Carrefour,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/476942_00_1.jpg
VC4AECOMM-475389,https://www.carrefour.es/supermercado/maquinillas-desechables-para-mujer-4-hojas-carrefour-soft-4-ud/R-VC4AECOMM-475389/p,Maquinillas desechables para mujer 4 hojas Carrefour Soft 4 ud.,4.89,1.22 €/ud,Carrefour,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/475389_00_1.jpg
VC4AECOMM-629221,https://www.carrefour.es/supermercado/recambios-maquinilla-fusion5-gillette-8-ud/R-VC4AECOMM-629221/p,Recambios maquinilla Fusion5 Gillette 8 ud.,28.4,3.55 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/629221_00_1.jpg
VC4AECOMM-306145,https://www.carrefour.es/supermercado/maquinillas-desechables-blue-ii-plus-gillette-14-ud/R-VC4AECOMM-306145/p,Maquinillas desechables Blue II Plus Gillette 14 ud.,12.09,0.86 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/306145_00_1.jpg
VC4AECOMM-479736,https://www.carrefour.es/supermercado/maquinillas-desechables-para-mujer-2-hojas-carrefour-soft-10-ud/R-VC4AECOMM-479736/p,Maquinillas desechables para mujer 2 hojas Carrefour Soft 10 ud.,1.78,0.18 €/ud,Carrefour,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/479736_00_1.jpg
VC4AECOMM-080712,https://www.carrefour.es/supermercado/recambios-maquinilla-labs-gillette-4-ud/R-VC4AECOMM-080712/p,Recambios maquinilla Labs Gillette 4 ud.,18.89,4.72 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/080712_00_1.jpg
VC4AECOMM-120074,https://www.carrefour.es/supermercado/recambios-maquinilla-turbo-6-carrefour-men-4-ud/R-VC4AECOMM-120074/p,Recambios maquinilla Turbo 6 Carrefour Men 4 ud.,5.29,1.32 €/ud,Carrefour,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/120074_00_1.jpg
VC4AECOMM-479703,https://www.carrefour.es/supermercado/maquinilla-para-hombre-pieles-sensibles-5-hojas-perfect-5-carrefour-men-1-ud/R-VC4AECOMM-479703/p,Maquinilla para hombre pieles sensibles 5 hojas Perfect 5 Carrefour Men 1 ud.,3.69,3.69 €/ud,Carrefour,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/479703_00_1.jpg
521028516,https://www.carrefour.es/supermercado/maquinillas-desechables-sensor3-gillette-8-ud/R-521028516/p,Maquinillas desechables Sensor3 Gillette 8 ud.,9.49,1.19 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/504023_00_1.jpg
521000963,https://www.carrefour.es/supermercado/recambio-sensor-excel-gillette-10-ud/R-521000963/p,Recambio Sensor Excel Gillette 10 ud.,16.25,1.62 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/001149_00_1.jpg
VC4AECOMM-632351,https://www.carrefour.es/supermercado/maquinilla-venus-comfortglide-breeze-gillette-recambio-2-ud/R-VC4AECOMM-632351/p,Maquinilla Venus Comfortglide Breeze Gillette + Recambio 2 ud.,10.85,5.42 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/632351_00_1.jpg
530363076,https://www.carrefour.es/supermercado/maquinillas-desechables-venus-oceana-gillette-3-ud/R-530363076/p,Maquinillas desechables Venus Oceana Gillette 3 ud.,7.09,2.36 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/159910_00_1.jpg
VC4AECOMM-629244,https://www.carrefour.es/supermercado/recambios-maquinilla-fusion5-gillette-11-ud/R-VC4AECOMM-629244/p,Recambios maquinilla Fusion5 Gillette 11 ud.,38.6,3.51 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/629244_00_1.jpg
prod130363,https://www.carrefour.es/supermercado/maquinillas-desechables-miss-soleil-bic-3-ud/R-prod130363/p,Maquinillas desechables Miss Soleil Bic 3 ud.,3.95,0.99 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/230581_00_1.jpg
VC4AECOMM-629239,https://www.carrefour.es/supermercado/recambios-maquinilla-mach3-xxl-gillette-12-ud/R-VC4AECOMM-629239/p,Recambios maquinilla Mach3 XXL Gillette 12 ud.,35.3,2.94 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/629239_00_1.jpg
VC4AECOMM-120062,https://www.carrefour.es/supermercado/maquinilla-turbo-6-carrefour-men-1-ud/R-VC4AECOMM-120062/p,Maquinilla Turbo 6 Carrefour Men 1 ud.,4.45,4.45 €/ud,Carrefour,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/120062_00_1.jpg
VC4AECOMM-475307,https://www.carrefour.es/supermercado/maquinillas-desechables-para-mujer-3-hojas-carrefour-soft-4-ud/R-VC4AECOMM-475307/p,Maquinillas desechables para mujer 3 hojas Carrefour Soft 4 ud.,2.15,0.54 €/ud,Carrefour,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/475307_00_1.jpg
VC4AECOMM-103959,https://www.carrefour.es/supermercado/maquinillas-desechables-blue-ii-maximum-gillette-8-ud/R-VC4AECOMM-103959/p,Maquinillas desechables Blue II Maximum Gillette 8 ud.,9.85,1.23 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/103959_00_1.jpg
VC4AECOMM-484621,https://www.carrefour.es/supermercado/maquinilla-para-hombre-3-hojas-system-3-carrefour-men-1-ud/R-VC4AECOMM-484621/p,Maquinilla para hombre 3 hojas System 3 Carrefour Men 1 ud.,2.69,2.69 €/ud,Carrefour,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/484621_00_1.jpg
VC4AECOMM-097779,https://www.carrefour.es/supermercado/perfilador-de-cejas-intuition-perfect-finish-wilkinson-3-ud/R-VC4AECOMM-097779/p,Perfilador de cejas Intuition Perfect Finish Wilkinson 3 ud.,3.79,3.79 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/097779_00_1.jpg
VC4AECOMM-484591,https://www.carrefour.es/supermercado/recambios-maquinilla-para-hombre-3-hojas-system-3-carrefour-men-4-ud/R-VC4AECOMM-484591/p,Recambios maquinilla para hombre 3 hojas System 3 Carrefour Men 4 ud.,3.73,0.93 €/ud,Carrefour,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/484591_00_1.jpg
VC4AECOMM-629236,https://www.carrefour.es/supermercado/recambios-maquinilla-proglide-power-gillette-4-ud/R-VC4AECOMM-629236/p,Recambios maquinilla ProGlide Power Gillette 4 ud.,23.2,5.80 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/629236_00_1.jpg
prod66532,https://www.carrefour.es/supermercado/maquinillas-desechables-sensitive-3-bic-10-ud/R-prod66532/p,Maquinillas desechables Sensitive 3 Bic 10 ud.,7.15,0.51 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/047365_00_1.jpg
VC4AECOMM-476724,https://www.carrefour.es/supermercado/maquinilla-para-mujer-sistema-precision-extrema-6-hojas-carrefour-soft-1-ud/R-VC4AECOMM-476724/p,Maquinilla para mujer sistema precisión extrema 6 hojas Carrefour Soft 1 ud.,4.99,4.99 €/ud,Carrefour,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/476724_00_1.jpg
VC4AECOMM-476941,https://www.carrefour.es/supermercado/maquinillas-desechables-para-hombres-3-hojas-technic3-carrefour-men-12-ud/R-VC4AECOMM-476941/p,Maquinillas desechables para hombres 3 hojas Technic3 Carrefour Men 12 ud.,6.49,0.54 €/ud,Carrefour,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/476941_00_1.jpg
527030530,https://www.carrefour.es/supermercado/maquinilla-de-afeitar-mach-3-gillette-recambios-3-ud/R-527030530/p,Maquinilla de Afeitar Mach 3 Gillette + Recambios 3 ud.,12.09,12.09 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/104152_00_1.jpg
VC4AECOMM-629204,https://www.carrefour.es/supermercado/maquinilla-mach3-gillette-1-ud/R-VC4AECOMM-629204/p,Maquinilla Mach3 Gillette 1 ud.,9.89,9.89 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/629204_00_1.jpg
VC4AECOMM-629233,https://www.carrefour.es/supermercado/recambios-maquinilla-proglide-gillette-4-ud/R-VC4AECOMM-629233/p,Recambios maquinilla ProGlide Gillette 4 ud.,22.9,5.72 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/629233_00_1.jpg
VC4AECOMM-306146,https://www.carrefour.es/supermercado/maquinillas-desechable-para-hombre-blue-ii-gillette-30-ud/R-VC4AECOMM-306146/p,Maquinillas desechable para hombre Blue II Gillette 30 ud.,15.09,0.50 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/306146_00_1.jpg
VC4AECOMM-629246,https://www.carrefour.es/supermercado/recambios-maquinilla-proglide-gillette-8-ud/R-VC4AECOMM-629246/p,Recambios maquinilla ProGlide Gillette 8 ud.,44.3,5.54 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/629246_00_1.jpg
VC4AECOMM-476727,https://www.carrefour.es/supermercado/recambios-maquinilla-para-mujer-sistema-precision-extrema-6-hojas-carrefour-soft-3-ud/R-VC4AECOMM-476727/p,Recambios maquinilla para mujer sistema precisión extrema 6 hojas Carrefour Soft 3 ud.,5.29,1.76 €/ud,Carrefour,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/476727_00_1.jpg
VC4AECOMM-629198,https://www.carrefour.es/supermercado/maquinilla-proglide-gillette-recambio-2-ud/R-VC4AECOMM-629198/p,Maquinilla ProGlide Gillette + Recambio 2 ud.,14.09,14.09 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/629198_00_1.jpg
prod730757,https://www.carrefour.es/supermercado/recambios-hydro-5-skin-protection-advanced-menthol-wilkinson-sword-4-ud/R-prod730757/p,Recambios hydro 5 skin protection advanced menthol Wilkinson Sword 4 ud.,14.25,3.56 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/855148_00_1.jpg
VC4AECOMM-629218,https://www.carrefour.es/supermercado/recambios-maquinilla-fusion5-power-gillette-8-ud/R-VC4AECOMM-629218/p,Recambios maquinilla Fusion5 Power Gillette 8 ud.,41.0,5.12 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/629218_00_1.jpg
VC4AECOMM-632293,https://www.carrefour.es/supermercado/recambios-maquinilla-venus-smooth-sensitive-gillette-4-ud/R-VC4AECOMM-632293/p,Recambios maquinilla Venus Smooth Sensitive Gillette 4 ud.,13.25,3.31 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/632293_00_1.jpg
VC4AECOMM-484567,https://www.carrefour.es/supermercado/maquinilla-para-mujer-sistema-suavidad-sublime-3-hojas-carrefour-soft-1-ud/R-VC4AECOMM-484567/p,Maquinilla para mujer sistema suavidad sublime 3 hojas Carrefour Soft 1 ud.,5.35,5.35 €/ud,Carrefour,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/484567_00_1.jpg
VC4AECOMM-080686,https://www.carrefour.es/supermercado/recambios-maquinilla-labs-gillette-9-ud/R-VC4AECOMM-080686/p,Recambios maquinilla Labs Gillette 9 ud.,38.9,4.32 €/ud,,Maquinillas y Recambios,https://static.carrefour.es/hd_350x_/img_pim_food/080686_00_1.jpg
